title,address,accsess,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
都営浅草線 蔵前駅 12階建 築2年,東京都台東区三筋１,"
都営浅草線/蔵前駅 歩5分
都営大江戸線/新御徒町駅 歩8分
東京メトロ銀座線/田原町駅 歩11分
","
築2年
12階建
","
											6階",19.2万円,15000円,19.2万円,-,2LDK,40.15m2
都営浅草線 蔵前駅 12階建 築2年,東京都台東区三筋１,"
都営浅草線/蔵前駅 歩5分
都営大江戸線/新御徒町駅 歩8分
東京メトロ銀座線/田原町駅 歩11分
","
築2年
12階建
","
											6階",19.4万円,15000円,19.4万円,-,2LDK,40.15m2
ルフォンプログレ蔵前ナチュール,東京都台東区三筋１,"
都営浅草線/蔵前駅 歩5分
東京メトロ銀座線/田原町駅 歩8分
ＪＲ総武線/浅草橋駅 歩9分
","
築2年
12階建
","
											6階",19.4万円,15000円,19.4万円,-,2LDK,40.15m2
都営大江戸線 両国駅 11階建 築4年,東京都墨田区緑１,"
都営大江戸線/両国駅 歩5分
都営新宿線/森下駅 歩9分
ＪＲ総武線/両国駅 歩10分
","
築4年
11階建
","
											8階",19.1万円,20000円,-,-,2LDK,50.13m2
都営大江戸線 両国駅 11階建 築4年,東京都墨田区緑１,"
都営大江戸線/両国駅 歩5分
都営新宿線/森下駅 歩9分
ＪＲ総武線/両国駅 歩10分
","
築4年
11階建
","
											9階",19.2万円,20000円,-,19.2万円,2LDK,50.13m2
カノープス,東京都台東区谷中３,"
ＪＲ山手線/西日暮里駅 歩5分
東京メトロ千代田線/千駄木駅 歩9分
ＪＲ山手線/日暮里駅 歩11分
","
築2年
3階建
","
											2階",20万円,4000円,20万円,20万円,2LDK,51.39m2
リスボンローズ,東京都文京区向丘２,"
東京メトロ南北線/本駒込駅 歩5分
都営三田線/白山駅 歩7分
東京メトロ千代田線/千駄木駅 歩11分
","
築4年
3階建
","
											2階",19.3万円,6000円,19.3万円,38.6万円,2LDK,55.23m2
ＪＲ総武線 西荻窪駅 4階建 築3年,東京都杉並区西荻南２,"
ＪＲ総武線/西荻窪駅 歩4分
ＪＲ中央線/西荻窪駅 歩4分
京王井の頭線/三鷹台駅 歩23分
","
築3年
4階建
","
											4階",13.5万円,8000円,13.5万円,-,2LDK,34.58m2
東京メトロ半蔵門線 押上駅 11階建 築5年,東京都墨田区横川３,"
東京メトロ半蔵門線/押上駅 歩5分
ＪＲ総武線/錦糸町駅 歩12分
東京メトロ半蔵門線/錦糸町駅 歩9分
","
築5年
11階建
","
											10階",19.6万円,15000円,19.6万円,-,2LDK,45.12m2
ＪＲ山手線 駒込駅 2階建 新築,東京都文京区本駒込５,"
ＪＲ山手線/駒込駅 歩5分
東京メトロ南北線/駒込駅 歩6分
ＪＲ山手線/田端駅 歩14分
","
新築
2階建
","
											2階",19.5万円,5000円,19.5万円,39万円,2LDK,66.55m2
都営大江戸線 両国駅 11階建 築2年,東京都墨田区緑１,"
都営大江戸線/両国駅 歩4分
都営新宿線/森下駅 歩6分
ＪＲ総武線/両国駅 歩10分
","
築2年
11階建
","
											5階",18.7万円,15000円,-,-,2LDK,40.68m2
SkyRokucho,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩3分
東京メトロ千代田線/北綾瀬駅 歩19分
つくばエクスプレス/青井駅 歩16分
","
築2年
5階建
","
											1階",15.2万円,8000円,15.2万円,15.2万円,2LDK,55.13m2
エリクサーメゾン日暮里根岸,東京都台東区根岸２,"
ＪＲ山手線/鶯谷駅 歩4分
ＪＲ山手線/日暮里駅 歩8分
東京メトロ日比谷線/入谷駅 歩12分
","
新築
5階建
","
											4階",19.3万円,15000円,-,-,2LDK,50.15m2
都営浅草線 浅草橋駅 14階建 築3年,東京都台東区浅草橋１,"
都営浅草線/浅草橋駅 歩4分
ＪＲ総武線快速/馬喰町駅 歩7分
都営浅草線/東日本橋駅 歩8分
","
築3年
14階建
","
											2階",19.9万円,15000円,19.9万円,-,2LDK,40.19m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											6階",14万円,7000円,14万円,28万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											8階",14.1万円,7000円,14.1万円,28.2万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											9階",14.2万円,7000円,14.2万円,28.4万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											6階",14.2万円,7000円,14.2万円,28.4万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											9階",14.2万円,7000円,14.2万円,28.4万円,2LDK,52.34m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											8階",14.2万円,7000円,14.2万円,28.4万円,2LDK,52.34m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											10階",14.3万円,7000円,14.3万円,28.6万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											10階",14.3万円,7000円,14.3万円,28.6万円,2LDK,52.34m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											8階",14.4万円,7000円,14.4万円,28.8万円,2LDK,54.61m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											11階",14.5万円,7000円,14.5万円,29万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											10階",14.6万円,7000円,14.6万円,29.2万円,2LDK,52.34m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											9階",14.7万円,7000円,14.7万円,29.4万円,2LDK,54.61m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											11階",14.7万円,7000円,14.7万円,29.4万円,2LDK,52.34m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											12階",14.8万円,7000円,14.8万円,29.6万円,2LDK,54.63m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											10階",14.8万円,7000円,14.8万円,29.6万円,2LDK,54.61m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											6階",15.7万円,7000円,15.7万円,31.4万円,2LDK,63.38m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											6階",16.1万円,7000円,16.1万円,32.2万円,2LDK,63.38m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											7階",16.3万円,7000円,16.3万円,32.6万円,2LDK,63.38m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											9階",16.4万円,7000円,16.4万円,32.8万円,2LDK,63.38m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											11階",17.7万円,7000円,17.7万円,35.4万円,2LDK,63.38m2
日暮里・舎人ライナー 高野駅 12階建 新築,東京都足立区扇３,"
日暮里・舎人ライナー/高野駅 歩2分
日暮里・舎人ライナー/扇大橋駅 歩6分
日暮里・舎人ライナー/江北駅 歩9分
","
新築
12階建
","
											12階",17.9万円,7000円,17.9万円,35.8万円,2LDK,63.38m2
stella扇大橋（ステラオウギオオハシ）,東京都足立区扇２,"
日暮里・舎人ライナー/扇大橋駅 歩3分
日暮里・舎人ライナー/江北駅 歩13分
都電荒川線/宮ノ前駅 歩27分
","
築2年
3階建
","
											3階",15.5万円,7000円,15.5万円,23.25万円,2LDK,70.59m2
アヴァンカーサ町屋,東京都荒川区荒川４,"
東京メトロ千代田線/町屋駅 歩4分
京成本線/新三河島駅 歩7分

","
築1年
15階建
","
											5階",13.1万円,15000円,-,13.1万円,3LDK,33.41m2
グラン和草,東京都台東区浅草２,"
つくばエクスプレス/浅草駅 歩3分
東京メトロ銀座線/田原町駅 歩10分
都営浅草線/浅草駅 歩11分
","
新築
12階建
","
											3階",18.7万円,12000円,18.7万円,18.7万円,2LDK,50.44m2
グラン和草,東京都台東区浅草２,"
つくばエクスプレス/浅草駅 歩3分
東京メトロ銀座線/田原町駅 歩10分
都営浅草線/浅草駅 歩11分
","
新築
12階建
","
											4階",19.6万円,12000円,19.6万円,19.6万円,2LDK,51.51m2
グラン和草,東京都台東区浅草２,"
つくばエクスプレス/浅草駅 歩3分
東京メトロ銀座線/田原町駅 歩10分
都営浅草線/浅草駅 歩11分
","
新築
12階建
","
											5階",19.7万円,12000円,19.7万円,19.7万円,2LDK,51.51m2
グラン和草,東京都台東区浅草２,"
つくばエクスプレス/浅草駅 歩3分
東京メトロ銀座線/田原町駅 歩10分
都営浅草線/浅草駅 歩11分
","
新築
12階建
","
											6階",19.8万円,12000円,19.8万円,-,2LDK,51.51m2
東武亀戸線 東あずま駅 9階建 築2年,東京都墨田区立花３,"
東武亀戸線/東あずま駅 歩1分
東武亀戸線/亀戸水神駅 歩10分
ＪＲ総武線/亀戸駅 歩21分
","
築2年
9階建
","
											3階",15.9万円,10000円,15.9万円,15.9万円,2LDK,47.41m2
東京メトロ日比谷線 入谷駅 13階建 築2年,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩3分
ＪＲ山手線/鶯谷駅 歩11分
ＪＲ山手線/上野駅 歩16分
","
築2年
13階建
","
											9階",19.9万円,15000円,19.9万円,-,2LDK,45.04m2
東京メトロ日比谷線 入谷駅 13階建 築2年,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩3分
ＪＲ山手線/鶯谷駅 歩11分
ＪＲ山手線/上野駅 歩16分
","
築2年
13階建
","
											9階",19.9万円,15000円,19.9万円,-,2LDK,45.04m2
ライオンズフォーシア入谷イースト,東京都台東区入谷２,"
東京メトロ日比谷線/入谷駅 歩3分
ＪＲ京浜東北線/上野駅 歩16分
ＪＲ山手線/鶯谷駅 歩11分
","
築2年
13階建
","
											9階",19.9万円,15000円,19.9万円,-,2LDK,45.04m2
アルテシモクルブ,東京都目黒区目黒本町３,"
東急目黒線/武蔵小山駅 歩5分
東急池上線/戸越銀座駅 歩17分
都営浅草線/戸越駅 歩20分
","
新築
6階建
","
											2階",18.5万円,15000円,-,-,2LDK,40.14m2
ラグゼナ北千住,東京都足立区千住河原町,"
京成本線/千住大橋駅 歩4分
東京メトロ日比谷線/北千住駅 歩13分
東京メトロ千代田線/北千住駅 歩10分
","
築2年
12階建
","
											10階",18.4万円,15000円,18.4万円,18.4万円,2LDK,57.07m2
ガーデンヒルズ豊島園,東京都練馬区向山３,"
西武豊島線/豊島園駅 歩4分
西武池袋線/練馬駅 歩11分
西武池袋線/中村橋駅 歩16分
","
新築
2階建
","
											1階",18万円,3000円,18万円,18万円,2LDK,47.72m2
RecorridoNakanoshinbashi,東京都中野区弥生町２,"
東京メトロ丸ノ内線/中野新橋駅 歩5分
東京メトロ丸ノ内線/中野富士見町駅 歩8分
東京メトロ丸ノ内線/新中野駅 歩13分
","
新築
4階建
","
											1階",19万円,15000円,-,-,2LDK,38m2
trias218,東京都大田区北千束２,"
東急大井町線/旗の台駅 歩10分
東急池上線/長原駅 歩5分
東急大井町線/北千束駅 歩5分
","
新築
4階建
","
											3階",19.2万円,18000円,19.2万円,19.2万円,2LDK,44.78m2
trias218,東京都大田区北千束２,"
東急大井町線/旗の台駅 歩10分
東急池上線/長原駅 歩5分
東急大井町線/北千束駅 歩5分
","
新築
4階建
","
											4階",19.7万円,18000円,19.7万円,19.7万円,2LDK,45.08m2
西武有楽町線 新桜台駅 2階建 新築,東京都練馬区桜台２,"
西武有楽町線/新桜台駅 歩4分
西武池袋線/江古田駅 歩11分
東京メトロ副都心線/氷川台駅 歩12分
","
新築
2階建
","
											1階",14万円,3000円,14万円,14万円,2LDK,46.89m2
西武有楽町線 新桜台駅 2階建 新築,東京都練馬区桜台２,"
西武有楽町線/新桜台駅 歩4分
西武池袋線/江古田駅 歩11分
東京メトロ副都心線/氷川台駅 歩12分
","
新築
2階建
","
											2階",15.5万円,3000円,15.5万円,15.5万円,2LDK,57.45m2
グレイシャス沼袋,東京都中野区沼袋１,"
西武新宿線/沼袋駅 歩2分
西武新宿線/新井薬師前駅 歩10分
都営大江戸線/新江古田駅 歩20分
","
築3年
5階建
","
											4階",15.2万円,7000円,15.2万円,15.2万円,2LDK,40.51m2
アーバネックス南品川II,東京都品川区南品川４,"
京急本線/新馬場駅 歩5分
京急本線/青物横丁駅 歩9分
ＪＲ京浜東北線/大井町駅 歩14分
","
築3年
9階建
","
											5階",20万円,20000円,20万円,-,2LDK,40.93m2
京急本線 新馬場駅 9階建 築3年,東京都品川区南品川４,"
京急本線/新馬場駅 歩5分
ＪＲ京浜東北線/大井町駅 歩12分
ＪＲ山手線/大崎駅 歩15分
","
築3年
9階建
","
											5階",20万円,20000円,20万円,-,2LDK,40.93m2
都営三田線 新板橋駅 5階建 築4年,東京都北区滝野川５,"
都営三田線/新板橋駅 歩5分
ＪＲ埼京線/板橋駅 歩7分
東武東上線/下板橋駅 歩16分
","
築4年
5階建
","
											1階",19.7万円,15000円,19.7万円,-,2LDK,55.8m2
東京メトロ丸ノ内線 中野新橋駅 3階建 新築,東京都中野区弥生町２,"
東京メトロ丸ノ内線/中野新橋駅 歩3分
東京メトロ丸ノ内線/中野富士見町駅 歩8分
都営大江戸線/西新宿五丁目駅 歩15分
","
新築
3階建
","
											2階",17.5万円,-,17.5万円,35万円,2LDK,50.66m2
レ・ジェイド板橋本町,東京都板橋区大和町,"
都営三田線/板橋本町駅 歩5分
東武東上線/中板橋駅 歩15分
ＪＲ埼京線/十条駅 歩23分
","
新築
13階建
","
											8階",17.8万円,10000円,17.8万円,17.8万円,2LDK,46.29m2
DIPS赤羽RESIDENCE,東京都北区志茂２,"
ＪＲ京浜東北線/赤羽駅 歩13分
東京メトロ南北線/志茂駅 歩2分
東京メトロ南北線/赤羽岩淵駅 歩12分
","
築3年
12階建
","
											7階",17.1万円,20000円,-,17.1万円,2LDK,55.88m2
西武有楽町線 新桜台駅 2階建 新築,東京都練馬区桜台２,"
西武有楽町線/新桜台駅 歩5分
西武池袋線/江古田駅 歩11分
東京メトロ有楽町線/氷川台駅 歩12分
","
新築
2階建
","
											1階",14万円,3000円,14万円,14万円,2LDK,46.89m2
ＪＲ埼京線 赤羽駅 12階建 築3年,東京都北区志茂２,"
ＪＲ埼京線/赤羽駅 歩13分
東京メトロ南北線/志茂駅 歩2分
東京メトロ南北線/赤羽岩淵駅 歩13分
","
築3年
12階建
","
											7階",17.1万円,20000円,-,17.1万円,2LDK,55.88m2
ＪＲ総武線 亀戸駅 8階建 築5年,東京都江東区亀戸２,"
ＪＲ総武線/亀戸駅 歩3分
ＪＲ総武線/錦糸町駅 歩15分
都営新宿線/西大島駅 歩15分
","
築5年
8階建
","
											8階",19万円,15000円,-,-,2LDK,48.66m2
東京メトロ丸ノ内線 方南町駅 3階建 新築,東京都中野区南台５,"
東京メトロ丸ノ内線/方南町駅 歩4分
東京メトロ丸ノ内線/中野富士見町駅 歩15分
東京メトロ丸ノ内線/東高円寺駅 歩24分
","
新築
3階建
","
											3階",20万円,5000円,20万円,20万円,2LDK,63.25m2
シャーメゾン広町,東京都中野区弥生町６,"
東京メトロ丸ノ内線/方南町駅 歩4分
東京メトロ丸ノ内線/中野富士見町駅 歩13分
京王線/笹塚駅 歩24分
","
新築
3階建
","
											2階",20万円,9500円,20万円,40万円,2LDK,53.23m2
エスペランサ東大泉,東京都練馬区東大泉１,"
西武池袋線/大泉学園駅 歩4分
西武池袋線/石神井公園駅 歩27分
ＪＲ中央線/吉祥寺駅 バス30分 (バス停)大泉学園駅南口 歩6分
","
築5年
3階建
","
											1階",14.8万円,4000円,14.8万円,33万円,2LDK,59.6m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											1階",18.6万円,12000円,18.6万円,18.6万円,2LDK,40.8m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											2階",19.4万円,12000円,19.4万円,19.4万円,2LDK,40.8m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											3階",19.6万円,12000円,19.6万円,19.6万円,2LDK,40.8m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											2階",19.7万円,12000円,19.7万円,19.7万円,2LDK,40.84m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											4階",19.8万円,12000円,19.8万円,19.8万円,2LDK,40.8m2
東急東横線 学芸大学駅 5階建 新築,東京都目黒区鷹番３,"
東急東横線/学芸大学駅 歩2分
東急東横線/祐天寺駅 歩15分
東急東横線/都立大学駅 歩20分
","
新築
5階建
","
											3階",19.9万円,12000円,19.9万円,19.9万円,2LDK,40.84m2
西武新宿線 沼袋駅 3階建 築2年,東京都中野区沼袋３,"
西武新宿線/沼袋駅 歩2分
西武新宿線/新井薬師前駅 歩16分
ＪＲ中央線/中野駅 歩22分
","
築2年
3階建
","
											2階",17.9万円,8000円,17.9万円,17.9万円,2LDK,59.49m2
都営三田線 本蓮沼駅 5階建 築3年,東京都板橋区泉町,"
都営三田線/本蓮沼駅 歩4分
都営三田線/板橋本町駅 歩10分
都営三田線/志村坂上駅 歩16分
","
築3年
5階建
","
											4階",18.5万円,20000円,-,-,2LDK,56.89m2
デュオフラッツ板橋本町,東京都板橋区清水町,"
都営三田線/本蓮沼駅 歩4分
都営三田線/板橋本町駅 歩8分
東武東上線/中板橋駅 歩23分
","
新築
14階建
","
											10階",19.3万円,12000円,19.3万円,-,2LDK,46.85m2
デュオフラッツ板橋本町,東京都板橋区清水町,"
都営三田線/本蓮沼駅 歩4分
都営三田線/板橋本町駅 歩8分
東武東上線/中板橋駅 歩23分
","
新築
14階建
","
											11階",19.9万円,12000円,19.9万円,-,2LDK,46.85m2
都営三田線 本蓮沼駅 14階建 新築,東京都板橋区清水町,"
都営三田線/本蓮沼駅 歩4分
都営三田線/板橋本町駅 歩8分
東武東上線/中板橋駅 歩23分
","
新築
14階建
","
											10階",19.3万円,12000円,19.3万円,-,2LDK,46.85m2
都営三田線 本蓮沼駅 14階建 新築,東京都板橋区清水町,"
都営三田線/本蓮沼駅 歩4分
都営三田線/板橋本町駅 歩8分
東武東上線/中板橋駅 歩23分
","
新築
14階建
","
											11階",19.9万円,12000円,19.9万円,-,2LDK,46.85m2
橘RESIDENCE,東京都板橋区坂下２,"
都営三田線/蓮根駅 歩1分
都営三田線/西台駅 歩10分
都営三田線/志村三丁目駅 歩16分
","
築2年
4階建
","
											1階",15.7万円,9000円,15.7万円,23.55万円,2LDK,57.44m2
（仮称）練馬区旭丘１丁目ＰＪII,東京都練馬区旭丘１,"
西武池袋線/江古田駅 歩3分
西武有楽町線/新桜台駅 歩10分
東京メトロ副都心線/小竹向原駅 歩18分
","
新築
3階建
","
											1階",15.4万円,6000円,-,30.8万円,2LDK,49.37m2
（仮称）練馬区旭丘１丁目ＰＪII,東京都練馬区旭丘１,"
西武池袋線/江古田駅 歩3分
西武有楽町線/新桜台駅 歩10分
東京メトロ副都心線/小竹向原駅 歩18分
","
新築
3階建
","
											2階",15.6万円,6000円,-,31.2万円,2LDK,49.37m2
東京メトロ丸ノ内線 方南町駅 4階建 新築,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分
京王線/代田橋駅 歩20分
京王線/明大前駅 歩27分
","
新築
4階建
","
											4階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
東京メトロ丸ノ内線 方南町駅 4階建 新築,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分
京王線/代田橋駅 歩20分
京王線/明大前駅 歩27分
","
新築
4階建
","
											3階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
ウェルスクエア方南町,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分


","
新築
4階建
","
											4階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
ウェルスクエア方南町,東京都杉並区和泉４,"
東京メトロ丸ノ内線/方南町駅 歩4分


","
新築
4階建
","
											3階",16.9万円,8000円,16.9万円,16.9万円,2LDK,40.66m2
京王線 八幡山駅 3階建 新築,東京都杉並区上高井戸１,"
京王線/八幡山駅 歩2分
京王線/芦花公園駅 歩10分
京王線/上北沢駅 歩13分
","
新築
3階建
","
											1階",18.7万円,5000円,18.7万円,18.7万円,2LDK,53.92m2
京王線 八幡山駅 3階建 新築,東京都杉並区上高井戸１,"
京王線/八幡山駅 歩2分
京王線/芦花公園駅 歩10分
京王線/上北沢駅 歩13分
","
新築
3階建
","
											2階",18.8万円,10000円,18.8万円,18.8万円,2LDK,53.92m2
N Flat,東京都世田谷区等々力２,"
東急大井町線/等々力駅 歩7分
東急大井町線/尾山台駅 歩5分
東急東横線/田園調布駅 バス9分 (バス停)等々力駅入口 歩6分
","
築3年
2階建
","
											1階",18.5万円,3000円,-,18.5万円,2LDK,56.26m2
ＪＲ京浜東北線 蒲田駅 4階建 新築,東京都大田区東矢口３,"
ＪＲ京浜東北線/蒲田駅 歩9分
東急池上線/蓮沼駅 歩4分
東急多摩川線/矢口渡駅 歩11分
","
新築
4階建
","
											1階",17.8万円,8500円,17.8万円,35.6万円,2LDK,55.69m2
ＪＲ京浜東北線 蒲田駅 4階建 新築,東京都大田区東矢口３,"
ＪＲ京浜東北線/蒲田駅 歩9分
東急池上線/蓮沼駅 歩4分
東急多摩川線/矢口渡駅 歩11分
","
新築
4階建
","
											3階",18.4万円,8500円,18.4万円,36.8万円,2LDK,52.23m2
ＪＲ京浜東北線 蒲田駅 4階建 新築,東京都大田区東矢口３,"
ＪＲ京浜東北線/蒲田駅 歩9分
東急池上線/蓮沼駅 歩4分
東急多摩川線/矢口渡駅 歩11分
","
新築
4階建
","
											2階",18.6万円,8500円,18.6万円,37.2万円,2LDK,55.69m2
ＪＲ京浜東北線 蒲田駅 4階建 新築,東京都大田区東矢口３,"
ＪＲ京浜東北線/蒲田駅 歩9分
東急池上線/蓮沼駅 歩4分
東急多摩川線/矢口渡駅 歩11分
","
新築
4階建
","
											4階",18.6万円,8500円,18.6万円,37.2万円,2LDK,52.23m2
ＪＲ京浜東北線 蒲田駅 4階建 新築,東京都大田区東矢口３,"
ＪＲ京浜東北線/蒲田駅 歩9分
東急池上線/蓮沼駅 歩4分
東急多摩川線/矢口渡駅 歩11分
","
新築
4階建
","
											4階",18.9万円,8500円,18.9万円,37.8万円,2LDK,55.69m2
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											4階",18万円,15000円,18万円,18万円,2SLDK,52.78m2
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											6階",18.2万円,15000円,18.2万円,18.2万円,2SLDK,52.78m2
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											4階",18.3万円,15000円,18.3万円,18.3万円,2LDK,54.74m2
東急多摩川線 武蔵新田駅 10階建 新築,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											6階",18.5万円,15000円,18.5万円,18.5万円,2LDK,54.74m2
